video;frame;label;split
s28-20;s28-20-00111.jpeg;noseal;valid
s28-20;s28-20-00112.jpeg;noseal;valid
s28-20;s28-20-00113.jpeg;noseal;valid
s28-20;s28-20-00114.jpeg;noseal;valid
s28-20;s28-20-00115.jpeg;noseal;valid
s28-20;s28-20-00116.jpeg;noseal;valid
s28-20;s28-20-00117.jpeg;noseal;valid
s28-20;s28-20-00118.jpeg;noseal;valid
s28-20;s28-20-00119.jpeg;noseal;valid
s28-20;s28-20-00120.jpeg;noseal;valid
s28-20;s28-20-00121.jpeg;noseal;valid
s28-20;s28-20-00122.jpeg;noseal;valid
s28-20;s28-20-00123.jpeg;noseal;valid
s28-20;s28-20-00124.jpeg;noseal;valid
s28-20;s28-20-00125.jpeg;noseal;valid
s28-20;s28-20-00126.jpeg;noseal;valid
s28-20;s28-20-00127.jpeg;noseal;valid
s28-20;s28-20-00128.jpeg;noseal;valid
s28-20;s28-20-00129.jpeg;noseal;valid
s28-20;s28-20-00130.jpeg;noseal;valid
s28-20;s28-20-00131.jpeg;noseal;valid
s28-20;s28-20-00132.jpeg;noseal;valid
s28-20;s28-20-00133.jpeg;noseal;valid
s28-20;s28-20-00134.jpeg;noseal;valid
s28-20;s28-20-00135.jpeg;noseal;valid
s28-20;s28-20-00136.jpeg;noseal;valid
s28-20;s28-20-00137.jpeg;noseal;valid
s28-20;s28-20-00138.jpeg;noseal;valid
s28-20;s28-20-00139.jpeg;noseal;valid
s28-20;s28-20-00140.jpeg;noseal;valid
s28-20;s28-20-00141.jpeg;noseal;valid
s28-20;s28-20-00142.jpeg;noseal;valid
s28-20;s28-20-00143.jpeg;noseal;valid
s28-20;s28-20-00144.jpeg;noseal;valid
s28-20;s28-20-00145.jpeg;noseal;valid
s28-20;s28-20-00146.jpeg;noseal;valid
s28-20;s28-20-00147.jpeg;noseal;valid
s28-20;s28-20-00148.jpeg;noseal;valid
s28-20;s28-20-00149.jpeg;noseal;valid
s28-20;s28-20-00150.jpeg;noseal;valid
s28-20;s28-20-00151.jpeg;noseal;valid
s28-20;s28-20-00152.jpeg;noseal;valid
s28-20;s28-20-00153.jpeg;noseal;valid
s28-20;s28-20-00154.jpeg;noseal;valid
s28-20;s28-20-00155.jpeg;noseal;valid
s28-20;s28-20-00156.jpeg;noseal;valid
s28-20;s28-20-00157.jpeg;noseal;valid
s28-20;s28-20-00158.jpeg;noseal;valid
s28-20;s28-20-00159.jpeg;noseal;valid
s28-20;s28-20-00160.jpeg;noseal;valid
s28-20;s28-20-00161.jpeg;noseal;valid
s28-20;s28-20-00162.jpeg;noseal;valid
s28-20;s28-20-00163.jpeg;noseal;valid
s28-20;s28-20-00164.jpeg;noseal;valid
s28-20;s28-20-00165.jpeg;noseal;valid
s28-20;s28-20-00166.jpeg;noseal;valid
s28-20;s28-20-00167.jpeg;noseal;valid
s28-20;s28-20-00168.jpeg;noseal;valid
s28-20;s28-20-00169.jpeg;noseal;valid
s28-20;s28-20-00170.jpeg;noseal;valid
s28-20;s28-20-00171.jpeg;noseal;valid
s28-20;s28-20-00172.jpeg;noseal;valid
s28-20;s28-20-00173.jpeg;seal;valid
s28-20;s28-20-00174.jpeg;seal;valid
s28-20;s28-20-00175.jpeg;seal;valid
s28-20;s28-20-00176.jpeg;seal;valid
s28-20;s28-20-00177.jpeg;seal;valid
s28-20;s28-20-00178.jpeg;seal;valid
s28-20;s28-20-00179.jpeg;seal;valid
s28-20;s28-20-00180.jpeg;seal;valid
s28-20;s28-20-00181.jpeg;seal;valid
s28-20;s28-20-00182.jpeg;seal;valid
s28-20;s28-20-00183.jpeg;seal;valid
s28-20;s28-20-00184.jpeg;seal;valid
s28-20;s28-20-00185.jpeg;seal;valid
s28-20;s28-20-00186.jpeg;seal;valid
s28-20;s28-20-00187.jpeg;seal;valid
s28-20;s28-20-00188.jpeg;seal;valid
s28-20;s28-20-00189.jpeg;seal;valid
s28-20;s28-20-00190.jpeg;seal;valid
s28-20;s28-20-00191.jpeg;seal;valid
s28-20;s28-20-00192.jpeg;seal;valid
s28-20;s28-20-00193.jpeg;seal;valid
s28-20;s28-20-00194.jpeg;seal;valid
s28-20;s28-20-00195.jpeg;seal;valid
s28-20;s28-20-00196.jpeg;seal;valid
s28-20;s28-20-00197.jpeg;seal;valid
s28-20;s28-20-00198.jpeg;seal;valid
s28-20;s28-20-00199.jpeg;seal;valid
s28-20;s28-20-00200.jpeg;seal;valid
s28-20;s28-20-00201.jpeg;seal;valid
s28-20;s28-20-00202.jpeg;seal;valid
s28-20;s28-20-00203.jpeg;seal;valid
s28-20;s28-20-00204.jpeg;seal;valid
s28-20;s28-20-00205.jpeg;seal;valid
s28-20;s28-20-00206.jpeg;seal;valid
s28-20;s28-20-00207.jpeg;seal;valid
s28-20;s28-20-00208.jpeg;seal;valid
s28-20;s28-20-00209.jpeg;seal;valid
s28-20;s28-20-00210.jpeg;seal;valid
s28-20;s28-20-00211.jpeg;seal;valid
s28-20;s28-20-00212.jpeg;seal;valid
s28-20;s28-20-00213.jpeg;seal;valid
s28-20;s28-20-00214.jpeg;seal;valid
s28-20;s28-20-00215.jpeg;seal;valid
s28-20;s28-20-00216.jpeg;seal;valid
s28-20;s28-20-00217.jpeg;seal;valid
s28-20;s28-20-00218.jpeg;seal;valid
s28-20;s28-20-00219.jpeg;seal;valid
s28-20;s28-20-00220.jpeg;seal;valid
s28-20;s28-20-00221.jpeg;seal;valid
s28-20;s28-20-00222.jpeg;seal;valid
s28-20;s28-20-00223.jpeg;seal;valid
s28-20;s28-20-00224.jpeg;seal;valid
s28-20;s28-20-00225.jpeg;seal;valid
s28-20;s28-20-00226.jpeg;seal;valid
s28-20;s28-20-00227.jpeg;seal;valid
s28-20;s28-20-00228.jpeg;seal;valid
s28-20;s28-20-00229.jpeg;seal;valid
s28-20;s28-20-00230.jpeg;seal;valid
s28-20;s28-20-00231.jpeg;seal;valid
s28-20;s28-20-00232.jpeg;seal;valid
s28-20;s28-20-00233.jpeg;seal;valid
s28-20;s28-20-00234.jpeg;seal;valid
s28-20;s28-20-00235.jpeg;seal;valid
s28-20;s28-20-00236.jpeg;seal;valid
s28-20;s28-20-00237.jpeg;seal;valid
s28-20;s28-20-00238.jpeg;seal;valid
s28-20;s28-20-00239.jpeg;seal;valid
s28-20;s28-20-00240.jpeg;seal;valid
s28-20;s28-20-00241.jpeg;seal;valid
s28-20;s28-20-00242.jpeg;seal;valid
s28-20;s28-20-00243.jpeg;seal;valid
s28-20;s28-20-00244.jpeg;seal;valid
s28-20;s28-20-00245.jpeg;seal;valid
s28-20;s28-20-00246.jpeg;seal;valid
s28-20;s28-20-00247.jpeg;seal;valid
s28-20;s28-20-00248.jpeg;seal;valid
s28-20;s28-20-00249.jpeg;seal;valid
s28-20;s28-20-00250.jpeg;seal;valid
s28-20;s28-20-00251.jpeg;seal;valid
s28-20;s28-20-00252.jpeg;seal;valid
s28-20;s28-20-00253.jpeg;seal;valid
s28-20;s28-20-00254.jpeg;seal;valid
s28-20;s28-20-00255.jpeg;seal;valid
s28-20;s28-20-00256.jpeg;seal;valid
s28-20;s28-20-00257.jpeg;seal;valid
s28-20;s28-20-00258.jpeg;seal;valid
s28-20;s28-20-00259.jpeg;seal;valid
s28-20;s28-20-00260.jpeg;seal;valid
s28-20;s28-20-00261.jpeg;seal;valid
s28-20;s28-20-00262.jpeg;seal;valid
s28-20;s28-20-00263.jpeg;seal;valid
s28-20;s28-20-00264.jpeg;noseal;valid
s28-20;s28-20-00265.jpeg;noseal;valid
s28-20;s28-20-00266.jpeg;noseal;valid
s28-20;s28-20-00267.jpeg;noseal;valid
s28-20;s28-20-00268.jpeg;noseal;valid
s28-20;s28-20-00269.jpeg;noseal;valid
s28-20;s28-20-00270.jpeg;noseal;valid
s28-20;s28-20-00271.jpeg;noseal;valid
s28-20;s28-20-00272.jpeg;noseal;valid
s28-20;s28-20-00273.jpeg;noseal;valid
s28-20;s28-20-00274.jpeg;noseal;valid
s28-20;s28-20-00275.jpeg;noseal;valid
s28-20;s28-20-00276.jpeg;noseal;valid
s28-20;s28-20-00277.jpeg;noseal;valid
s28-20;s28-20-00278.jpeg;noseal;valid
s28-20;s28-20-00279.jpeg;noseal;valid
s28-20;s28-20-00280.jpeg;noseal;valid
s28-20;s28-20-00281.jpeg;noseal;valid
s28-20;s28-20-00282.jpeg;noseal;valid
s28-20;s28-20-00283.jpeg;noseal;valid
s28-20;s28-20-00284.jpeg;noseal;valid
s28-20;s28-20-00285.jpeg;noseal;valid
